Bird, MEX, f280ec7c-18c2-40d4-a72a-28fbbed48156, 100, 14863, No update data, 9g3qwd5synw9
Bird, MEX, dfa1cab5-5ca6-449c-a595-00d280ef3f26, 100, 14062, No update data, 9g3qw8tqyynq
Bird, MEX, c0ff3d53-b8dd-4102-bc76-0adc1e445f89, 100, 14062, No update data, 9g3qw8tqz3ye
Bird, MEX, 0ffd2db5-92b4-4546-aa98-3a3bc0d0b5a8, 97, 13588, No update data, 9g3qw8tqxmc9
Bird, MEX, 1b0993b4-50a1-4268-b662-9c09e0e4cb98, 66, 9185, No update data, 9g3qwdsdf0h1
Bird, MEX, 75856d1b-80cd-44cb-b411-a9f2613e3b8b, 61, 8350, No update data, 9g3qwdse1c11
Bird, MEX, eabf184b-e5e5-4b66-b357-cd8ea9259324, 62, 8517, No update data, 9g3qwds171z0
Bird, MEX, a0613436-7cb6-4fe2-bd41-ed9a1f553e77, 48, 6179, No update data, 9g3qwdeypq9k
Bird, MEX, d26244db-fb10-40e2-9c09-0180dbb414be, 81, 11060, No update data, 9g3qwdeyjw8k
Bird, MEX, 2fc00242-61e2-4bd6-8710-657593e725fc, 30, 3173, No update data, 9g3qwdetujfq
Bird, MEX, 69d7f188-b3cb-4f89-bf1b-7670a2c12c23, 70, 9322, No update data, 9g3qwd7pbbur
Bird, MEX, d885d70f-8189-49e3-8bda-cfe22c443e6a, 51, 6680, No update data, 9g3qw8s5xner
Bird, MEX, e88e0ac9-6dc6-4d6a-a4c4-18e822425e98, 49, 6004, No update data, 9g3qwg39mnmm
Bird, MEX, 7eabd28a-24dd-421e-9b60-1f96d2e7bb9c, 46, 5530, No update data, 9g3qw96p6wvx
Bird, MEX, 8205ca6b-3abc-4023-b1a1-70371882562a, 49, 6004, No update data, 9g3qweh4pskx
Bird, MEX, f216f991-9be2-4743-987b-7c1ac14f9352, 52, 6478, No update data, 9g3qwermyncu
Bird, MEX, 856f7bf4-7b52-4160-8f19-67d57344bea7, 34, 3634, No update data, 9g3qw8f8uyyf
Bird, MEX, 23a6c47c-3c86-4300-a832-1b992da53682, 71, 10020, No update data, 9g3qwd1m8zsr
Bird, MEX, 38c96377-68c6-4198-bbea-e361da9b6db5, 79, 10744, No update data, 9g3qwehjcj49
Bird, MEX, 09e52300-764c-496c-a003-d5e4eabd5a4e, 46, 5845, No update data, 9g3qwesbm1jj
Bird, MEX, ef754173-547e-4c19-a238-18974625b92a, 49, 6004, No update data, 9g3qwe7v6tjw
Bird, MEX, 112d6ccf-97da-42b7-a358-0407b0d9a343, 51, 6320, No update data, 9g3qwd8k6rfq
Bird, MEX, 5c306645-44c2-47ea-ba40-f3cf702a1c77, 58, 7426, No update data, 9g3qwe6qxzpu
Bird, MEX, 102da77d-2b5a-4f9a-a837-33e21efc7437, 89, 13026, No update data, 9g3qw2zxbcs3
Bird, MEX, a53113f6-7a3d-4e81-8c22-0c216987b4aa, 52, 6478, No update data, 9g3qwe9h96jt
Bird, MEX, e465f997-20b6-40ba-be60-31f321f0fd7d, 49, 6346, No update data, 9g3qweb2g8rh
Bird, MEX, 368f498b-6de9-45d4-9882-100911a7823a, 49, 6004, No update data, 9g3qwkp7zbpd
Bird, MEX, 3836ec37-a18b-465a-ab84-d816d686f677, 66, 8690, No update data, 9g3qrnn1ptk0
Bird, MEX, 8f016495-cbd7-4831-8c2a-cd6da8e79b61, 46, 5845, No update data, 9g3qrnn0r5gc
Bird, MEX, 3c9d94dc-86a8-4bd7-82a5-8a68da1e71c8, 65, 8532, No update data, 9g3qrnnhxeu5
Bird, MEX, ac4066cd-8448-40f3-8b8e-689d5274c5fe, 78, 10586, No update data, 9g3qrnr94fg0
Bird, MEX, fd261ac8-0bb0-4a07-b864-034a00ba74f9, 25, 2338, No update data, 9g3qrq0ju9hk
Bird, MEX, d409baed-55c6-4bb5-9c49-8c8614ae66ed, 52, 6478, No update data, 9g3qrq0jug12
Bird, MEX, 3dd58251-b40d-45d7-9c4d-c5ace8444f8b, 43, 5056, No update data, 9g3qrq0juu96
Bird, MEX, f841c4bc-90d1-49de-a599-1daa3eca04b1, 42, 4898, No update data, 9g3qrq0juzp9
Bird, MEX, e405f229-ecf1-4e86-ba7f-320d4a1e91cd, 87, 12008, No update data, 9g3qrmbj7rs8
Bird, MEX, a8bfc90c-a9e1-4be1-ab3f-1761a8e9625a, 17, 948, No update data, 9g3qrmbj4ugn
Bird, MEX, 6137e6f0-1f6b-40fe-8e79-7b2b3c5ca16b, 87, 12008, No update data, 9g3qrmbj7vhb
Bird, MEX, 6c3bd2a5-9128-44d7-bc8b-76f09624c46b, 100, 14062, No update data, 9g3qrnrby6kk
Bird, MEX, 841aa314-b90d-45b0-ba7d-1a003f283759, 56, 7110, No update data, 9g3qrnrbzb4q
Bird, MEX, 925c3025-7d0f-4168-b8fa-1cbc41755108, 100, 14062, No update data, 9g3qrnrcnb8e
Bird, MEX, f5fb0a5c-ee64-40c5-bf8b-c56568612c0d, 100, 14062, No update data, 9g3qrnrbzq2v
Bird, MEX, 74a49725-ba91-4939-b772-7771130ff79c, 97, 14362, No update data, 9g3qrnrcp38c
Bird, MEX, 0accf128-7749-470a-aaf2-1983a7f5a704, 82, 11218, No update data, 9g3qrq0nxkrp
Bird, MEX, 7cd0b04b-98b3-4b57-8d14-d08c5b4f388d, 85, 11692, No update data, 9g3qrmbh7zhy
Bird, MEX, 65553a01-93f2-4d7c-b206-5a3b9666bf36, 73, 9796, No update data, 9g3qrq0mgjnm
Bird, MEX, 228178f6-8216-4a1b-a258-423e49e655ee, 79, 10744, No update data, 9g3qrnqgvuuh
Bird, MEX, da40ebf7-651f-46d7-b32d-c9d64213c45b, 87, 12008, No update data, 9g3qrjzfrtsh
Bird, MEX, 55726b6b-672c-42a5-9523-de8d8dfeb65a, 22, 1738, No update data, 9g3qrjy8xpef
Bird, MEX, ae646d82-5b06-43cc-bb29-b56c5edb0799, 64, 8374, No update data, 9g3qrnjyq1zm
Bird, MEX, 93c665e5-a515-4181-9897-1427628208cf, 100, 14062, No update data, 9g3qrjz01060
Bird, MEX, 51701e63-6aaa-475b-9a18-1f3872d0b9ed, 99, 13904, No update data, 9g3qrjxpbxyy
Bird, MEX, 1e3f0f90-b608-4121-aac2-ada709eced85, 83, 12024, No update data, 9g3qrq0myf0d
Bird, MEX, c65db4cc-5502-4bde-a18e-dab1f384ba9e, 100, 14062, No update data, 9g3qrjxpbtb9
Bird, MEX, 7dbbc39d-2fb2-48f3-ad5d-1160dbf3bc38, 99, 13904, No update data, 9g3qrjwzzc4h
Bird, MEX, 93e1e11b-e96c-4f43-a411-a42b7a9b2f59, 100, 14863, No update data, 9g3qrjxpb082
Bird, MEX, 1ffe977b-1b72-4785-a2f6-106be68cb5ca, 98, 13746, No update data, 9g3qrjxp8q7d
Bird, MEX, a2dbb089-57de-4ba0-8193-086c26f7fe0c, 100, 14062, No update data, 9g3qrjxp8gt1
Bird, MEX, 786652f0-a111-4e2b-a8fb-a6d46de346f5, 43, 5344, No update data, 9g3qrjxqf4uz
Bird, MEX, 5169d15d-aa04-4e5b-ba17-82fcaa05b522, 49, 6004, No update data, 9g3qrjxntnk6
Bird, MEX, 6165d2bd-10cb-4886-bbeb-30dccce995f1, 43, 5056, No update data, 9g3qrmb05jw3
Bird, MEX, 38f778f1-6891-4e94-bd94-75b582ac5831, 55, 7348, No update data, 9g3qrjvf911c
Bird, MEX, 0461ec4e-d87a-400b-8779-154a8d9d6391, 39, 4676, No update data, 9g3qrjxsb25w
Bird, MEX, e9740798-29b8-4136-8550-b06b5b8e10be, 98, 14529, No update data, 9g3qrnm2qv09
Bird, MEX, 78a53f41-98a8-4aa7-8a7d-061e6f324902, 98, 14529, No update data, 9g3qrnm2tetc
Bird, MEX, ba7090d4-19bd-44a2-bd33-94b98e3270bb, 100, 14062, No update data, 9g3qrnm2supm
Bird, MEX, 2914db63-dbe1-4143-928e-96730fdf5e61, 97, 14362, No update data, 9g3qrq2qkzpw
Bird, MEX, c7a14cd3-c8e9-4fe7-8112-fd848899bb99, 20, 1503, No update data, 9g3qrjx4g7k9
Bird, MEX, b6ba05ee-94af-41ce-997e-6f5d98f0a425, 53, 7014, No update data, 9g3qrq2qt1ks
Bird, MEX, 4e32cb22-ca9f-432d-997d-0a18d8c52a6b, 100, 14062, No update data, 9g3qrq2qt80u
Bird, MEX, 73cd5bed-517c-4e2f-b6ab-e1c29de7f38e, 87, 12008, No update data, 9g3qrjxgyv0t
Bird, MEX, 5c42ea3a-231b-4a8a-a12e-4db1641c97ab, 84, 11534, No update data, 9g3qrnqp1we2
Bird, MEX, e3375cd3-963a-48af-af18-237859a9535b, 63, 8684, No update data, 9g3qrmbb37mn
Bird, MEX, 9e9b7885-7ffe-46dc-8570-7c8c1e53c27b, 99, 13904, No update data, 9g3qrmchkxs2
Bird, MEX, f52a5c20-9534-4b6b-9977-960565530724, 99, 13904, No update data, 9g3qrmchsb1k
Bird, MEX, 4233784e-d229-43f1-8dd6-647a428c9020, 72, 9638, No update data, 9g3qrmchsfzt
Bird, MEX, dcfec459-0f95-4f7e-b414-29d9d984eed3, 96, 14195, No update data, 9g3qrmchkyxd
Bird, MEX, b8c5d8ae-35ee-4361-bd7e-e8b132ba7ba0, 97, 14362, No update data, 9g3qrnmzquje
Bird, MEX, be7efbcd-45e9-4fc0-b685-4c42126bc01c, 98, 14529, No update data, 9g3qrnmzrn7c
Bird, MEX, 00157235-b4c1-453c-8454-20690c046312, 97, 14362, No update data, 9g3qrnmzxsmp
Bird, MEX, 1a39eb17-eb93-4766-b443-56a5fdaad5ce, 89, 12324, No update data, 9g3qrmchmkpd
Bird, MEX, 3fbb3541-b760-4689-848f-0447d6dade52, 90, 12482, No update data, 9g3qrmchqhp6
Bird, MEX, d020a4d6-c23d-4e90-b496-bfbd6f807277, 98, 13746, No update data, 9g3qrmchqv0b
Bird, MEX, 69cfb6d8-4ba4-4787-bce5-8d1044419b2e, 99, 13904, No update data, 9g3qrmc116jk
Bird, MEX, 2a0c1a29-0f54-4076-a232-67f14d26d4e8, 100, 14062, No update data, 9g3qrmc0cr27
Bird, MEX, 13ad7556-d6e6-48db-9a9b-845655ee7da2, 100, 14062, No update data, 9g3qrm8ty7k3
Bird, MEX, d0248c55-e085-4e35-85f6-22eb853fdd64, 98, 14529, No update data, 9g3qrm8y0r5e
Bird, MEX, c1ff01e1-42c0-4589-8d37-39ab56ab55ef, 53, 6636, No update data, 9g3qrjv2h4fb
Bird, MEX, fa8545fd-8e56-49d1-bee6-68f252914e46, 100, 14062, No update data, 9g3qrm8tybbd
Bird, MEX, f64d3b10-d626-4d61-9a74-2631e24b0e13, 57, 7268, No update data, 9g3qrm8twqh2
Bird, MEX, 7930a9d1-e57f-4994-8e93-e1f4d3c854ce, 100, 14062, No update data, 9g3qrm8tz47g
Bird, MEX, 37a65a7a-c132-487f-a7bf-2fbd50f82239, 99, 13904, No update data, 9g3qrm8tzu4r
Bird, MEX, a6dbbfa9-aac9-4ca6-a1c4-ae131ca613ff, 100, 14062, No update data, 9g3qrm8tw0xr
Bird, MEX, 8531c2a7-ace9-4174-a5fe-d0177c1e0304, 100, 14062, No update data, 9g3qrm8txrx4
Bird, MEX, 15efcc77-eb2a-43bc-beb6-bb03a442d895, 97, 13588, No update data, 9g3qrm8tngtw
Bird, MEX, 8a0efed6-b9b1-4a26-b1c4-00a35fc33057, 98, 13746, No update data, 9g3qrmc0jr6v
Bird, MEX, 29283549-46d6-402d-91b1-b1443744d5b6, 69, 9164, No update data, 9g3qrjtse4w7
Bird, MEX, 31c61409-febf-44d9-90f5-0e5e53876b5d, 72, 9638, No update data, 9g3qrjtsdduv
Bird, MEX, 43ebdfb8-75e3-4f0b-8b73-1fdcc8dbe5d3, 78, 10586, No update data, 9g3qrjts9c03
Bird, MEX, 9f4b996b-4fe8-4e05-95b5-8adb2c9ee207, 94, 13114, No update data, 9g3qrm8dfjhv
Bird, MEX, ef56933e-ef34-4561-93e2-e38960f1fd79, 87, 12008, No update data, 9g3qrnh8wkhj
Bird, MEX, 3952ed93-ee1c-4b22-baaa-499bfb9f6f3e, 98, 13746, No update data, 9g3qrjqz2e0s
Bird, MEX, c0a20b68-6913-4ff1-9069-f721656a7849, 48, 5846, No update data, 9g3qrjtnnprj
Bird, MEX, a027955f-3471-418c-9c66-26191f050f19, 100, 14062, No update data, 9g3qrm8d4xj5
Bird, MEX, df47190a-3db5-4859-bb05-382c9de9a7f9, 100, 14062, No update data, 9g3qrjqz0gvp
Bird, MEX, 8b04fc6d-d093-480c-8f6b-269e9d5d12b3, 100, 14062, No update data, 9g3qrjqz0ebx
Bird, MEX, 7e3772cd-373c-4896-aad1-e19dc9a1c5eb, 100, 14062, No update data, 9g3qrjqz0cv4
Bird, MEX, 49c52ce0-4f81-4748-8f4e-9cb83c5692ae, 98, 13746, No update data, 9g3qrjqybzvn
Bird, MEX, 980033a0-4bf2-43e3-bbd0-c059f4a0a19a, 98, 14529, No update data, 9g3qrjubny0t
Bird, MEX, c9ca6d50-8380-4910-b0c7-da689c531691, 52, 6478, No update data, 9g3qrjtp80mm
Bird, MEX, 24ad8133-a7fa-4cf0-8e41-66fac3d9959f, 51, 6320, No update data, 9g3qrjubn514
Bird, MEX, 9f77bcd8-4cb9-4974-9068-70e01bdd5de3, 98, 14529, No update data, 9g3qrjubj9vf
Bird, MEX, eb8f21a5-1689-45fe-ae1a-b1950193b732, 98, 14529, No update data, 9g3qrjubje0f
Bird, MEX, 4ab78a86-0c6a-4d0d-bb0f-1368937d86aa, 98, 13746, No update data, 9g3qrjszuky5
Bird, MEX, 912fa335-5e46-418f-be92-336872e5fa2b, 48, 6179, No update data, 9g3qrnk8ucrq
Bird, MEX, a72f3f15-9e3e-45bf-a2ad-6b53efd8d76f, 100, 14062, No update data, 9g3qrm883u2k
Bird, MEX, 6d3395d6-2232-43c5-8b20-5acdee080a74, 100, 14062, No update data, 9g3qrm881r2m
Bird, MEX, a80abfe4-d2c9-404f-8f39-3e6b3f84a2d8, 100, 14062, No update data, 9g3qrm883fnw
Bird, MEX, 9b075f60-095e-4a52-890d-c0563c27d752, 100, 14062, No update data, 9g3qrm883b03
Bird, MEX, e6f9d55a-8266-42da-b6c9-1f24e7b70760, 100, 14062, No update data, 9g3qrm886emn
Bird, MEX, cbbc287e-4b84-4aae-9693-73958f2f1f30, 100, 14062, No update data, 9g3qrm881fqw
Bird, MEX, 067d0ab7-d4e2-44bb-a0ca-1af5b330e21a, 100, 14062, No update data, 9g3qrm88k4xb
Bird, MEX, b9719dbd-a5aa-4b01-989f-2023f9e1f284, 100, 14062, No update data, 9g3qrm2xczqd
Bird, MEX, 58be8354-2838-4244-8727-1281fa5e56b3, 98, 14529, No update data, 9g3qrmc9q9ft
Bird, MEX, c837b1c3-00bf-4bc6-9619-856e13a3299b, 100, 14062, No update data, 9g3qrm2x8zgu
Bird, MEX, 9be671e1-0c71-44fd-a315-d2bfd00f7acc, 100, 14863, No update data, 9g3qrmc9nt68
Bird, MEX, c19cf4e5-be37-4e17-b587-29a39f13c255, 100, 14863, No update data, 9g3qrmc9nyjt
Bird, MEX, e2e406a5-6b9e-4409-aeef-82ad6e8b7618, 100, 14062, No update data, 9g3qrmc9nu4u
Bird, MEX, b213e3cf-3bab-4431-bcb6-a010f7a1c540, 100, 14062, No update data, 9g3qrmc9nvm8
Bird, MEX, dcd2749b-a78a-48bd-bbe0-3e42cdc41eba, 100, 14062, No update data, 9g3qrmc9pr0g
Bird, MEX, b530e69a-bae7-46b4-b7cb-b682bfa31eb3, 98, 14529, No update data, 9g3qrmc9p22b
Bird, MEX, 96fd2625-85e9-4af6-849f-4484e7ce95f7, 81, 11060, No update data, 9g3qrm9k7s9w
Bird, MEX, 64bb8ad1-f70a-4a7e-abfa-0c793af734aa, 80, 10902, No update data, 9g3qrm93800e
Bird, MEX, d7874d1b-bf8a-4b40-a320-407920050859, 84, 12191, No update data, 9g3qrm932nbe
Bird, MEX, e6c4d263-4245-427e-9d85-6efe15b04482, 78, 11189, No update data, 9g3qrm932n28
Bird, MEX, 234ce76c-2aa4-4fe8-9000-837a4d5ba082, 85, 11692, No update data, 9g3qrm96kh7h
Bird, MEX, 014b8522-2bcd-4615-8125-68b5497dd054, 80, 11523, No update data, 9g3qrm932qge
Bird, MEX, b92fd738-3b08-41e2-b09b-5e8dc434c35a, 83, 12024, No update data, 9g3qrm933r0m
Bird, MEX, ce805d97-d758-4f6e-aeb9-b728634e0348, 76, 10855, No update data, 9g3qrm939c03
Bird, MEX, a6c1647c-0958-4335-95ef-67e7ac0a603a, 97, 14362, No update data, 9g3qrjq7bctp
Bird, MEX, 10f987de-cd02-40c6-93cd-1cbac04e129c, 100, 14062, No update data, 9g3qrjq7c2b1
Bird, MEX, a2c63a2f-defc-4b44-826d-02ab3f8d8e21, 100, 14062, No update data, 9g3qrjq78mew
Bird, MEX, 8b487363-0f9b-492e-9f99-c271b9ae1662, 67, 8848, No update data, 9g3qrju246c8
Bird, MEX, 44f03615-2456-4b07-9647-05b816bdbf3c, 83, 11376, No update data, 9g3qrjmqerk8
Bird, MEX, 6a900ee9-4639-4272-a783-d5b67722af84, 53, 6636, No update data, 9g3qrjr348kb
Bird, MEX, 8c986a33-0ed0-4131-8296-e79d3a798b1c, 90, 13193, No update data, 9g3qrm9f621c
Bird, MEX, fdf46c44-51b8-449d-8d15-3fdbb6eecbd3, 100, 14062, No update data, 9g3qrm9fu625
Bird, MEX, b46b6ab6-a23a-401a-88c4-f35e88c976a0, 100, 14863, No update data, 9g3qrm9fu6q5
Bird, MEX, c94ef371-15a1-4e5c-8aca-ff77c3951907, 100, 14863, No update data, 9g3qrm9fudk7
Bird, MEX, 8af03c2f-c954-4c82-a578-6a6ac1de6e27, 100, 14062, No update data, 9g3qrm9fvqdz
Bird, MEX, 39a959c4-225f-4f51-9388-3851f92703fd, 100, 14863, No update data, 9g3qrm9fv5se
Bird, MEX, 40ebf4ea-2c7e-4c4b-8944-ed613ad69869, 100, 14062, No update data, 9g3qrm9fv5se
Bird, MEX, df510e35-f3df-4ec1-85f2-8b1fb4cef88f, 85, 11692, No update data, 9g3qrjshgqsr
Bird, MEX, 6be7f594-5588-4732-87fe-50cf2bb7a306, 73, 9796, No update data, 9g3qrjm5wujs
Bird, MEX, d00d063d-e0e1-4195-8ffa-01b72cf9bcc4, 42, 4898, No update data, 9g3qrjnz2258
Bird, MEX, d8baed10-c794-4ad8-810d-0f52e237c43a, 100, 14062, No update data, 9g3qrm3e2pmx
Bird, MEX, 2fe64eb9-8a16-4a7b-9081-851367052609, 82, 11218, No update data, 9g3qrm3szthj
Bird, MEX, d5c6bbb1-7b56-493b-a2e8-e000f096d38a, 100, 14062, No update data, 9g3qrm37nfjs
Bird, MEX, bfc02909-1b1b-481b-8f13-2f3b53310522, 85, 12358, No update data, 9g3qrjjxczbq
Bird, MEX, b91b1a88-f2b7-49ec-b1d1-5a751951db41, 73, 9796, No update data, 9g3qrjkfuf11
Bird, MEX, a9c5870c-d9b1-46e8-b250-f543a109c48d, 100, 14062, No update data, 9g3qrm3e04js
Bird, MEX, 033184b6-891f-4590-a4ab-42ab9a2dfe60, 100, 14062, No update data, 9g3qrm36zz66
Bird, MEX, 7b68ff00-f64a-46ea-9d30-596f3ed3770a, 100, 14062, No update data, 9g3qrm3e09bd
Bird, MEX, c13c1639-b829-4204-9339-064748d54588, 100, 14062, No update data, 9g3qrm3dbn0d
Bird, MEX, 5726f868-b3c8-409a-b211-64bc3610326e, 100, 14062, No update data, 9g3qrm3d85jw
Bird, MEX, 3b369cd2-2035-4af0-ade1-31b9658711b9, 98, 13746, No update data, 9g3qrm3d218d
Bird, MEX, 71ec6532-e557-4ec1-92d9-e96d71f1e11f, 96, 14195, No update data, 9g3qrm3d275s
Bird, MEX, b27dd201-de0a-44e7-9585-03f331663191, 99, 13904, No update data, 9g3qrm3d2dny
Bird, MEX, 92eb06b0-8ba5-4984-98a1-23c7fd55fac0, 100, 14863, No update data, 9g3qrmd9cndp
Bird, MEX, faf83197-d8aa-416b-b13e-6592d793d384, 56, 7110, No update data, 9g3qrm650wyc
Bird, MEX, d5349e34-506d-4310-b52e-91a5f74550f5, 90, 12482, No update data, 9g3qrm07pyf3
Bird, MEX, b0fe980e-1dfd-4174-86b5-cdba086e960e, 98, 14529, No update data, 9g3qrj7wyhx1
Bird, MEX, 5c13b579-0cca-4fca-8cf9-7f10d7c5d0a5, 99, 14696, No update data, 9g3qrj7wvzgy
Bird, MEX, 738d5115-ba36-47f5-b9b5-e614f546d397, 99, 13904, No update data, 9g3qrj7wy0bf
Bird, MEX, 24162678-21b8-4da0-90c9-a25bd64548c2, 99, 13904, No update data, 9g3qrj7wvpsk
Bird, MEX, ebc775e8-8dd4-4e71-9335-5c7369beeaf8, 100, 14062, No update data, 9g3qrjp2xr8c
Bird, MEX, 337863d2-9307-4196-824d-f0d4bbd82aec, 97, 14362, No update data, 9g3qrjp2wv2s
Bird, MEX, b501171b-28ae-4bed-bb62-142201feab2e, 98, 14529, No update data, 9g3qrjp2t8mv
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 74, 9954, No update data, 9g3qrjk1hkyj
Bird, MEX, 1a6f3f3b-d6dc-4299-ac97-9dba4b65aac9, 100, 14062, No update data, 9g3qrme4m3fu
Bird, MEX, aab2556f-5bf1-4b2e-b174-99a25a5b3a24, 100, 14062, No update data, 9g3qrme4mfhn
Bird, MEX, 8b7c8360-f943-4552-8f31-30b962b72d0b, 100, 14062, No update data, 9g3qrme4nfju
Bird, MEX, 1bfb160c-6cfb-4999-8873-6f18611f822c, 100, 14062, No update data, 9g3qrm0frjeg
Bird, MEX, bd3cd308-2d1e-4be5-b51c-8bbc1a8aa6b5, 100, 14062, No update data, 9g3qrm0fr1ef
Bird, MEX, 624185ad-6a61-48a1-8d24-50b836d23e1b, 51, 6320, No update data, 9g3qxczhv986
Bird, MEX, 4cdf556c-d08d-467c-87b1-248d8e3c9f96, 39, 4424, No update data, 9g3qxczk7zvq
Bird, MEX, f8f6ceb4-d63f-48a7-98c8-495e8559d971, 71, 9480, No update data, 9g3qxfk58d3q
Bird, MEX, 667ccf85-4f52-4832-b851-f232a0e4f0af, 49, 6004, No update data, 9g3qxfkhn7hz
Bird, MEX, c63c91cf-f553-48cc-a16e-162a052519de, 52, 6478, No update data, 9g3qxfmf91pw
Bird, MEX, 9bafbdef-4a4a-41cc-b9f2-aaca1e09a6f2, 16, 790, No update data, 9g3qxfpnfjs7
Bird, MEX, ee489d90-6a69-43e7-883d-80268ae3c07d, 22, 1738, No update data, 9g3qxfpngqu5
Bird, MEX, de954336-e87e-4488-99cf-1e0beada12ed, 53, 6636, No update data, 9g3w816zz9sc
Bird, MEX, a4cd85de-867f-4732-b3a8-5c2635dbc49c, 46, 5530, No update data, 9g3w841jwu87
Bird, MEX, 26262299-875d-4fdc-95b4-49a0e0ccf731, 72, 10187, No update data, 9g3w81uvfhh9
Bird, MEX, 265a0596-f268-43f6-8d1c-41d28962efd3, 82, 11218, No update data, 9g3qrtj74ph4
Bird, MEX, c05509eb-7a33-40bb-bffe-4f2d566ef8df, 49, 6346, No update data, 9g3qrkjnczqc
Bird, MEX, d773b291-304c-40eb-8741-10c951a86a55, 57, 7268, No update data, 9g3qrkv2645y
Bird, MEX, 97d89fc4-5db0-49b2-bbeb-6f0b18444e60, 48, 5846, No update data, 9g3qr7usgm7t
Bird, MEX, f85227e4-8fe5-4d14-8c55-21872f4c1417, 70, 9322, No update data, 9g3qrs3y2zhh
Bird, MEX, 5e8b9938-196f-4ded-8982-ecca174a1676, 71, 9480, No update data, 9g3qrs3cryzd
Bird, MEX, 4ef3d591-fdd5-49d4-b53b-7dcd21e73349, 71, 9480, No update data, 9g3qrs63gw9v
Bird, MEX, c89a2bcd-f227-4564-9122-c0841bbbf4a5, 64, 8374, No update data, 9g3qrs66kbzv
Bird, MEX, 41baa6bd-ff4e-4eae-9282-98d85a1d0f9c, 67, 8848, No update data, 9g3qrk4eufxs
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 75, 10112, No update data, 9g3qrk69bygz
Bird, MEX, 13a98ccf-59a3-4867-9459-3d9916a4f1c1, 72, 9638, No update data, 9g3qrk6mzq2g
Bird, MEX, 334dce22-994c-4947-99df-84961b8ad3c7, 53, 6636, No update data, 9g3qrk46sf1r
Bird, MEX, 0def99cf-d16d-4a87-a186-300073501e01, 80, 10902, No update data, 9g3qrm5u2pv9
Bird, MEX, bb688337-d493-4fb0-83ff-c7a8c12aa7a9, 87, 12008, No update data, 9g3qrm5sryd3
Bird, MEX, bfdcdb73-10bf-429e-bbd3-ed6d6f5c2258, 79, 10744, No update data, 9g3qrt18zmrq
Bird, MEX, 3617babc-f52f-4219-9275-224751a944d1, 49, 6346, No update data, 9g3qrmhncv0s
Bird, MEX, 3ae8b62a-eea0-4efd-a364-a563de57d9d9, 88, 12166, No update data, 9g3qrm5692mm
Bird, MEX, a92ed4fc-dedf-4dc7-830a-35535afbf7cb, 64, 8851, No update data, 9g3qrk6n8eny
Bird, MEX, 97e30deb-68c5-4d4f-85ac-d652fab66cb8, 70, 9322, No update data, 9g3qrs6gzc4d
Bird, MEX, a693518d-a70c-4cca-bbe6-cc33c62d1414, 40, 4582, No update data, 9g3qrm55168r
Bird, MEX, 25b4bd50-7a87-414c-b798-199090f46bc4, 67, 8848, No update data, 9g3qr7f2zm2v
Bird, MEX, 4446693f-2397-4602-9e41-12a0524764f1, 80, 11523, No update data, 9g3qrmk73gnu
Bird, MEX, 69db85f9-0a1e-4ed1-8fe9-faa72dca71a0, 66, 8690, No update data, 9g3qrkf4u2qp
Bird, MEX, 2f0927f3-48a7-4774-8d6f-a52a9445eefb, 55, 6952, No update data, 9g3qr7f60s8d
Bird, MEX, da3479d6-bde8-48a6-8946-e5f329c81bc8, 90, 12482, No update data, 9g3qrm72708k
Bird, MEX, 60a8645a-8620-4019-9596-557a587426c8, 91, 12640, No update data, 9g3qrm7245et
Bird, MEX, f44abc92-32e9-4e59-8dbf-8f935f997e0a, 70, 9322, No update data, 9g3qr7f1gd9e
Bird, MEX, 77dbdf4d-0c63-4ee2-85a2-703eed648489, 66, 8690, No update data, 9g3qrm43z60c
Bird, MEX, f3bfbb03-c906-4a20-981f-f3a9b2f10a92, 74, 9954, No update data, 9g3qrkfh0hbt
Bird, MEX, 2c189e49-e320-45cc-82f5-04bc6ef47708, 48, 5846, No update data, 9g3qr7dnp6xn
Bird, MEX, 4a8852df-69ee-4afa-b40c-925f532eed7e, 48, 5846, No update data, 9g3qr7dnncmy
Bird, MEX, 1efcc4d8-b112-42e4-a6c9-8445a0a6a422, 91, 12640, No update data, 9g3qrkcdwtfx
Bird, MEX, 5ddb2951-6ba3-4c56-b71e-be31233edbd4, 78, 10586, No update data, 9g3qrm41thhs
Bird, MEX, 1a05c7bc-85b1-47d8-a9d7-7c09c151bef5, 98, 14529, No update data, 9g3qrm4wtfuh
Bird, MEX, 471cdfda-76c5-4984-b14c-2b1821fe52a1, 99, 13904, No update data, 9g3qrm4xj2rb
Bird, MEX, afdb6ae6-57bc-4a2b-9ae2-f2cbd4e4df08, 98, 13746, No update data, 9g3qrm4wuxuq
Bird, MEX, 930de736-a2a0-4a9f-9f8e-4bf77d92e5de, 98, 14529, No update data, 9g3qrm4xh3nn
Bird, MEX, 1b8e53fa-edd8-488c-8c72-f0782412b568, 98, 13746, No update data, 9g3qrkc6s4rb
Bird, MEX, 05ce5f02-4e6d-446f-9391-8a5ad81d7628, 58, 7426, No update data, 9g3qr79y0ntx
Bird, MEX, 4f45d79b-2e81-4704-8e0c-491cb1a69059, 97, 13588, No update data, 9g3qrkc6dug0
